,Result,Home_Elo,Away_Elo
774,D,1664.69555664,1724.8145752
775,W,1856.79821777,1561.41552734
776,W,1755.22961426,1612.76928711
777,W,1646.40881348,1505.59484863
778,L,1617.38012695,1727.99169922
779,L,1672.20239258,1714.64697266
780,D,1677.51098633,1742.55627441
781,W,1950.48974609,1607.22631836
782,L,1550.9420166,1728.93518066
783,L,1558.2467041,1738.43200684
784,D,1501.93054199,1677.96240234
785,W,1728.80725098,1952.61621094
786,D,1742.1048584,1859.96691895
787,L,1665.00610352,1658.04223633
788,L,1724.50415039,1760.33251953
789,D,1736.96411133,1541.44519043
790,W,1607.66625977,1650.07312012
791,D,1605.09985352,1608.40771484
792,L,1636.47814941,1745.76965332
793,W,1935.65368652,1712.66516113
794,D,1858.01733398,1730.89196777
795,L,1772.17150879,1655.59521484
796,W,1550.0435791,1505.42590332
797,D,1746.63500977,1744.05444336
798,D,1609.78479004,1667.45300293
799,W,1547.51733398,1603.72277832
800,W,1674.46704102,1621.26123047
801,L,1608.23413086,1936.74206543
802,D,1674.66333008,1683.01489258
803,D,1707.09753418,1607.67602539
804,W,1733.42004395,1555.69458008
805,L,1587.39379883,1742.80578613
806,W,1665.08239746,1621.04296875
807,W,1757.21264648,1559.36694336
808,D,1748.12365723,1748.62414551
809,D,1495.29577637,1839.19006348
810,D,1685.25048828,1580.75134277
811,W,1941.94152832,1674.34020996
812,L,1751.06799316,1675.86437988
813,W,1556.62451172,1503.12475586
814,W,1612.17346191,1701.90856934
815,W,1612.7590332,1606.89404297
816,W,1833.2734375,1750.79223633
817,L,1551.64550781,1761.60644531
818,D,1751.36071777,1739.38146973
819,W,1593.72644043,1837.97790527
820,L,1497.69287109,1749.50109863
821,W,1746.08776855,1625.92663574
822,L,1731.59118652,1943.78088379
823,W,1768.84655762,1741.24108887
824,W,1672.50085449,1627.92919922
825,L,1686.15270996,1562.05651855
826,W,1584.96435547,1544.40539551
827,D,1695.34118652,1681.03735352
828,W,1680.64599609,1659.05200195
829,W,1949.82019043,1691.33215332
830,W,1818.61047363,1594.37145996
831,L,1620.08129883,1721.15136719
832,D,1750.73803711,1604.17053223
833,W,1618.25915527,1675.94824219
834,L,1530.59790039,1749.35473633
835,W,1733.19812012,1492.05529785
836,L,1584.75671387,1770.42114258
837,D,1725.67480469,1624.17663574
838,W,1607.10180664,1524.39001465
839,L,1665.56567383,1819.63330078
840,L,1646.45471191,1743.34179688
841,D,1588.88354492,1732.9987793
842,W,1684.37805176,1574.37988281
843,L,1751.09741211,1687.20129395
844,W,1935.49108887,1611.09277344
845,W,1788.04541016,1487.78955078
846,W,1730.41455078,1735.76660156
847,W,1486.25891113,1613.89819336
848,W,1825.01696777,1691.67663574
849,W,1567.0814209,1721.54296875
850,W,1750.23156738,1660.18200684
851,D,1628.30847168,1938.75085449
852,W,1702.53210449,1607.83300781
853,W,1789.57617188,1591.46777344
854,L,1517.59362793,1639.56494141
855,W,1601.46533203,1634.609375
856,L,1724.4050293,1760.63037109
857,W,1932.44995117,1830.21887207
858,L,1649.78320312,1581.93737793
859,L,1645.88952637,1794.09765625
860,D,1586.94628906,1503.64562988
861,W,1686.47473145,1511.26916504
862,D,1706.68701172,1708.89978027
863,L,1596.51135254,1741.77612305
864,D,1504.47790527,1637.22070312
865,W,1817.87365723,1615.09301758
866,L,1504.10998535,1702.18078613
867,W,1769.48950195,1687.63500977
868,L,1580.1151123,1709.54699707
869,W,1707.40698242,1614.98278809
870,L,1787.82897949,1582.47363281
871,L,1590.08349609,1938.79638672
872,W,1749.81494141,1635.63818359
873,W,1721.12976074,1512.45422363
874,W,1947.98974609,1717.65576172
875,L,1712.3482666,1782.01000977
876,W,1608.04614258,1579.9967041
877,W,1618.26428223,1592.35449219
878,L,1640.7088623,1761.16455078
879,D,1635.75317383,1505.40698242
880,L,1616.19848633,1826.16674805
881,D,1686.57897949,1790.79150391
882,L,1622.64453125,1724.63891602
883,L,1834.37768555,1630.01171875
884,D,1789.32556152,1630.92675781
885,W,1583.88598633,1715.47521973
886,W,1510.23339844,1626.73291016
887,W,1789.47558594,1607.98754883
888,W,1565.39831543,1704.88256836
889,D,1508.94519043,1950.17016602
890,L,1771.86169434,1688.04492188
891,D,1616.30407715,1791.6628418
892,W,1941.4005127,1519.22277832
893,D,1693.87463379,1751.5111084
894,W,1635.61157227,1574.96691895
895,W,1706.95605469,1516.27539062
896,D,1697.32104492,1813.95629883
897,W,1735.47253418,1781.0670166
898,D,1604.36096191,1600.60070801
899,D,1648.99377441,1610.37145996
900,L,1514.62756348,1696.07336426
901,D,1754.74609375,1648.51196289
902,W,1814.46594238,1604.51904297
903,L,1615.24365234,1645.14025879
904,W,1520.4050293,1604.83312988
905,D,1790.54919434,1944.60864258
906,L,1753.70275879,1701.20166016
907,W,1569.82849121,1712.9942627
908,L,1772.68994141,1621.8079834
909,W,1941.83398438,1754.33178711
910,L,1705.83911133,1816.87158203
911,W,1602.11340332,1535.6282959
912,L,1653.75231934,1750.41064453
913,W,1640.1661377,1743.08337402
914,W,1589.60986328,1504.86181641
915,D,1652.84741211,1587.64611816
916,W,1695.17663574,1606.6315918
917,W,1711.82104492,1793.32385254
918,D,1947.90551758,1640.58398438
919,W,1764.57250977,1502.56774902
920,W,1826.50842285,1594.94946289
921,D,1697.19580078,1650.04833984
922,W,1599.56359863,1653.61376953
923,W,1707.85241699,1571.93188477
924,L,1720.98596191,1607.68493652
925,L,1541.04382324,1785.15258789
926,W,1750.67358398,1730.62927246
927,L,1566.09790039,1828.4486084
928,D,1588.40698242,1531.49414062
929,L,1622.4864502,1764.03063965
930,L,1637.55981445,1692.02160645
931,L,1498.50720215,1611.01525879
932,L,1650.62023926,1937.81201172
933,W,1722.40710449,1701.58215332
934,L,1646.07519531,1709.08398438
935,W,1790.09997559,1747.72216797
936,L,1707.57006836,1799.82531738
937,W,1538.81750488,1837.10241699
938,D,1776.13232422,1732.31604004
939,W,1947.07995605,1630.26062012
940,L,1624.34118652,1565.69348145
941,W,1649.60168457,1636.93249512
942,D,1726.47619629,1493.43066406
943,W,1758.01965332,1618.63415527
944,W,1699.92260742,1589.33300781
945,D,1615.00817871,1719.7121582
946,L,1558.17871094,1704.01049805
947,W,1817.74121094,1773.42370605
948,W,1585.24511719,1761.64562988
949,L,1576.4387207,1697.68029785
950,W,1627.19287109,1625.7878418
951,D,1809.71508789,1950.14770508
952,L,1500.19470215,1660.74621582
953,L,1735.0246582,1613.59594727
954,W,1658.6295166,1620.9901123
955,W,1736.93457031,1539.86230469
956,W,1937.75488281,1557.47924805
957,W,1606.49633789,1476.81713867
958,D,1622.00366211,1583.60791016
959,L,1696.8326416,1809.28564453
960,W,1662.32922363,1603.70043945
961,D,1725.56542969,1817.97216797
962,D,1707.78491211,1701.12280273
963,L,1536.21655273,1726.6583252
964,D,1816.87939453,1685.59106445
965,L,1586.24475098,1740.58032227
966,L,1615.30908203,1706.00402832
967,L,1820.52722168,1664.31054688
968,L,1473.15319824,1939.53112793
969,L,1702.90368652,1667.53552246
970,L,1555.70300293,1610.16027832
971,L,1598.49414062,1619.36682129
972,W,1628.02246094,1592.40222168
973,D,1746.36193848,1786.8404541
974,L,1962.0682373,1687.48498535
975,D,1630.45410156,1823.35900879
976,L,1474.66638184,1610.73937988
977,D,1685.31396484,1542.83618164
978,W,1686.26916504,1579.59655762
979,D,1738.99511719,1693.00549316
980,W,1714.93469238,1533.97521973
981,W,1736.41271973,1746.14807129
982,W,1530.94287109,1634.40087891
983,W,1819.41223145,1694.98620605
984,D,1570.8795166,1947.19812012
985,W,1584.20825195,1616.29504395
986,D,1787.05432129,1717.96704102
987,D,1695.58789062,1636.21643066
988,W,1547.82617188,1469.11071777
989,W,1702.35510254,1680.32385254
990,W,1608.41149902,1555.75488281
991,D,1730.33508301,1692.28442383
992,W,1943.64379883,1543.9798584
993,L,1638.82958984,1710.70202637
994,W,1620.67358398,1787.7199707
995,W,1460.49169922,1591.40148926
996,D,1671.28662109,1811.83398438
997,W,1694.05114746,1751.31738281
998,D,1719.49353027,1577.92797852
999,W,1717.94348145,1474.61181641
1000,W,1543.13720703,1631.58813477
1001,L,1727.85961914,1705.62878418
1002,W,1809.27941895,1714.4375
1003,W,1739.73974609,1944.48657227
1004,W,1776.70874023,1616.03894043
1005,D,1694.7598877,1631.68481445
1006,L,1582.98400879,1673.84130859
1007,W,1577.28137207,1548.12744141
1008,L,1542.51403809,1723.84802246
1009,W,1926.39050293,1824.67285156
1010,L,1625.10888672,1798.74963379
1011,L,1609.30651855,1554.52868652
1012,L,1473.61950684,1578.33312988
1013,D,1683.40441895,1587.80700684
1014,W,1724.66516113,1694.01635742
1015,W,1637.34057617,1754.95568848
1016,L,1691.34667969,1730.78344727
1017,D,1816.38415527,1467.00939941
1018,W,1565.47668457,1732.70678711
1019,D,1742.55834961,1646.83825684
1020,L,1745.45800781,1679.57177734
1021,L,1591.9473877,1934.67919922
1022,W,1805.88183594,1537.80493164
1023,L,1685.97485352,1679.26416016
1024,W,1584.9432373,1617.97668457
1025,L,1728.55712891,1598.35864258
1026,W,1699.80419922,1591.76293945
1027,L,1958.13269043,1758.79504395
1028,D,1545.81958008,1610.4822998
1029,L,1614.45874023,1815.03381348
1030,L,1486.26525879,1816.74560547
1031,D,1714.79284668,1598.74243164
1032,W,1733.92297363,1661.98840332
1033,L,1711.27697754,1687.45581055
1034,W,1634.14404297,1753.04602051
1035,D,1743.41638184,1610.03198242
1036,W,1772.42785645,1704.03808594
1037,W,1819.46057129,1603.34533691
1038,W,1740.96044922,1944.49987793
1039,W,1610.25769043,1643.77355957
1040,W,1819.0135498,1710.18994141
1041,W,1654.95080566,1701.32897949
1042,W,1587.5291748,1546.04418945
1043,L,1697.40368652,1483.99719238
1044,L,1695.96362305,1609.09240723
1045,W,1930.49597168,1675.03210449
1046,W,1529.80444336,1759.18200684
1047,L,1589.59301758,1814.81188965
1048,W,1606.49536133,1654.40258789
1049,L,1628.00634766,1819.34118652
1050,D,1489.4362793,1586.83630371
1051,W,1690.52404785,1715.84338379
1052,W,1689.43334961,1730.10571289
1053,L,1585.65820312,1679.8984375
1054,D,1828.51904297,1821.58337402
1055,W,1625.15771484,1582.82141113
1056,L,1670.89599609,1618.82849121
1057,L,1742.36621094,1614.30236816
1058,W,1722.49072266,1490.61437988
1059,L,1708.68859863,1546.62036133
1060,L,1646.59558105,1934.63208008
1061,D,1697.04833984,1697.67895508
1062,W,1689.79016113,1826.65979004
1063,W,1938.64904785,1695.45581055
1064,W,1565.02893066,1646.90429688
1065,D,1626.70007324,1725.51843262
1066,L,1642.82019043,1729.96850586
1067,W,1823.44262695,1634.46154785
1068,D,1699.27160645,1642.57861328
1069,W,1573.51757812,1575.76647949
1070,W,1487.58666992,1690.2800293
1071,W,1696.17675781,1724.24902344
1072,L,1630.67358398,1816.70507812
1073,W,1573.5604248,1692.54772949
1074,L,1580.11950684,1638.37280273
1075,L,1635.79016113,1645.67333984
1076,W,1827.23059082,1569.16455078
1077,L,1699.74475098,1678.7175293
1078,L,1627.96960449,1941.55712891
1079,L,1499.14916992,1736.99853516
1080,W,1823.33508301,1587.00756836
1081,W,1566.53295898,1624.04370117
1082,W,1946.61425781,1706.35986328
1083,W,1714.06591797,1626.57287598
1084,W,1688.68762207,1829.86230469
1085,L,1654.890625,1492.74279785
1086,L,1679.10058594,1622.91247559
1087,W,1743.40490723,1572.33898926
1088,L,1646.15332031,1689.7746582
1089,D,1633.91882324,1701.75952148
1090,W,1827.40307617,1577.83325195
1091,W,1612.74328613,1632.10717773
1092,D,1567.23181152,1702.95861816
1093,L,1620.18237305,1951.21459961
1094,D,1815.59130859,1720.45654297
1095,W,1703.82092285,1748.51208496
1096,W,1582.93945312,1636.49279785
1097,L,1511.140625,1668.09411621
1098,W,1700.78820801,1619.52246094
1099,W,1741.04150391,1831.71740723
1100,L,1634.14147949,1616.96508789
1101,W,1620.80383301,1711.29150391
1102,D,1701.5369873,1503.45251465
1103,D,1675.78222656,1569.40222168
1104,L,1625.32800293,1573.5189209
1105,D,1954.43188477,1811.42236328
1106,W,1823.00036621,1710.99914551
1107,L,1588.8840332,1749.75854492
1108,D,1609.31164551,1629.5501709
1109,L,1573.83105469,1724.62548828
1110,W,1816.625,1609.9630127
1111,L,1509.74255371,1620.05712891
1112,L,1702.54516602,1671.35339355
1113,L,1598.62841797,1949.22912598
1114,D,1631.04943848,1695.24694824
1115,W,1965.13977051,1515.73376465
1116,D,1746.74719238,1704.89172363
1117,L,1639.2043457,1607.85632324
1118,L,1643.16540527,1576.84777832
1119,L,1707.53125,1842.2824707
1120,L,1618.33605957,1847.80419922
1121,W,1772.1998291,1620.8347168
1122,W,1696.63134766,1643.90356445
1123,L,1732.95849609,1596.13415527
1124,D,1604.7611084,1628.81433105
1125,W,1866.85913086,1641.34265137
1126,L,1629.83752441,1757.88134766
1127,W,1644.33703613,1708.12744141
1128,W,1646.69067383,1528.94787598
1129,L,1721.37695312,1988.84008789
1130,D,1622.42749023,1732.2878418
1131,D,1869.30554199,1807.640625
1132,L,1523.1685791,1658.99279785
1133,W,1810.6973877,1738.89868164
1134,L,1763.59228516,1869.20507812
1135,D,1630.96057129,1626.9005127
1136,W,1638.99682617,1624.18823242
1137,D,1693.47167969,1714.26745605
1138,D,1730.52709961,1866.2487793
1139,W,1995.94958496,1624.12658691
1140,D,1652.4699707,1605.67224121
1141,W,1761.08435059,1668.4284668
1142,W,1853.26098633,1683.61254883
1143,L,1697.54553223,1752.59936523
1144,L,1613.63183594,1715.33764648
1145,D,1599.21313477,1508.4909668
1146,D,1866.29296875,1639.07543945
1147,L,1705.88098145,1620.39489746
1148,L,1605.86401367,1988.19873047
1149,D,1650.90612793,1640.68347168
1150,L,1619.22058105,1816.16430664
1151,W,1639.7746582,1603.57250977
1152,W,1990.4901123,1686.67199707
1153,L,1763.47277832,1823.61340332
1154,L,1645.68164062,1611.7713623
1155,D,1512.29943848,1686.5012207
1156,L,1721.93859863,1859.53491211
1157,D,1649.23754883,1595.40466309
1158,L,1642.35205078,1859.68664551
1159,L,1677.33862305,1607.03088379
1160,L,1834.23181152,1714.01293945
1161,L,1867.46044922,1993.06628418
1162,D,1684.0958252,1635.56872559
1163,D,1621.88427734,1752.85449219
1164,D,1591.94055176,1633.55981445
1165,D,1626.05114746,1515.73999023
1166,W,1598.2557373,1658.31848145
1167,D,1868.47888184,1651.40661621
1168,W,1683.06066895,1646.38647461
1169,L,1638.23449707,1813.31872559
1170,W,1998.78283691,1606.72912598
1171,W,1657.72387695,1621.93969727
1172,L,1633.5567627,1691.21728516
1173,L,1649.8449707,1624.27185059
1174,L,1734.92602539,1681.43017578
1175,W,1750.46679688,1591.94360352
1176,L,1519.85131836,1861.74401855
1177,L,1638.2298584,1862.16174316
1178,L,1633.99987793,1691.85583496
1179,W,1633.55993652,1756.51806641
1180,L,1817.99328613,2000.82019043
1181,W,1866.02978516,1666.02233887
1182,L,1704.6607666,1626.22692871
1183,D,1604.69189453,1698.54711914
1184,D,1867.30834961,1515.56555176
1185,D,1585.89245605,1640.11694336
1186,D,1613.64123535,1633.08312988
1187,L,1621.19494629,1724.50036621
1188,L,1697.06408691,1859.1875
1189,W,2007.09680176,1746.36486816
1190,L,1633.67480469,1586.30090332
1191,L,1606.17480469,1868.73852539
1192,L,1663.31359863,1689.26855469
1193,L,1523.68640137,1614.77697754
1194,D,1730.91845703,1643.7130127
1195,L,1641.61914062,1613.04956055
1196,D,1639.70837402,1811.71655273
1197,W,1596.43286133,1510.42407227
1198,W,1744.36181641,1727.43200684
1199,W,1647.19946289,1648.93652344
1200,L,1628.03930664,2009.09985352
1201,W,1807.953125,1623.54296875
1202,L,1871.68908691,1632.13330078
1203,W,1703.64562988,1643.47180176
1204,L,1622.53527832,1690.27001953
1205,D,1865.98156738,1603.22424316
1206,W,2010.60388184,1654.25720215
1207,D,1619.32434082,1709.22436523
1208,D,1610.19250488,1612.59899902
1209,W,1641.87878418,1812.171875
1210,W,1652.16467285,1626.53527832
1211,L,1859.01342773,1851.65771484
1212,L,1505.3885498,1755.8684082
1213,L,1637.89306641,1715.92553711
1214,W,1700.20629883,1601.46838379
1215,W,1592.11169434,1609.20666504
1216,W,1796.12768555,1661.1986084
1217,L,1864.35290527,1709.56298828
1218,W,1760.34619141,1657.92297363
1219,W,1707.70690918,1500.91064453
1220,L,1613.58483887,1846.3182373
1221,W,1652.57019043,1625.68310547
1222,L,1728.13549805,2012.29089355
1223,W,1617.50146484,1620.84179688
